path,label,signer
dataset\raw\they\sample_006_mike.npz,they,mike
dataset\raw\they\sample_012_mike.npz,they,mike
dataset\raw\they\sample_026_mike.npz,they,mike
dataset\raw\they\sample_010_mike.npz,they,mike
dataset\raw\they\sample_023_mike.npz,they,mike
dataset\raw\they\sample_086_wj.npz,they,wj
dataset\raw\they\sample_090_wj.npz,they,wj
dataset\raw\they\sample_080_wj.npz,they,wj
dataset\raw\they\sample_069_wj.npz,they,wj
dataset\raw\they\sample_083_wj.npz,they,wj
dataset\raw\they\sample_082_wj.npz,they,wj
dataset\raw\they\sample_074_wj.npz,they,wj
dataset\raw\they\sample_085_wj.npz,they,wj
dataset\raw\they\sample_087_wj.npz,they,wj
dataset\raw\they\sample_065_wj.npz,they,wj
dataset\raw\they\sample_079_wj.npz,they,wj
dataset\raw\they\sample_089_wj.npz,they,wj
dataset\raw\they\sample_070_wj.npz,they,wj
dataset\raw\they\sample_076_wj.npz,they,wj
dataset\raw\they\sample_066_wj.npz,they,wj
dataset\raw\they\sample_088_wj.npz,they,wj
dataset\raw\they\sample_068_wj.npz,they,wj
dataset\raw\they\sample_067_wj.npz,they,wj
dataset\raw\they\sample_077_wj.npz,they,wj
dataset\raw\they\sample_071_wj.npz,they,wj
dataset\raw\time\sample_045_matt.npz,time,matt
dataset\raw\time\sample_055_matt.npz,time,matt
dataset\raw\time\sample_034_matt.npz,time,matt
dataset\raw\time\sample_052_matt.npz,time,matt
dataset\raw\time\sample_059_matt.npz,time,matt
dataset\raw\time\sample_054_matt.npz,time,matt
dataset\raw\time\sample_043_matt.npz,time,matt
dataset\raw\time\sample_057_matt.npz,time,matt
dataset\raw\time\sample_051_matt.npz,time,matt
dataset\raw\time\sample_035_matt.npz,time,matt
dataset\raw\time\sample_033_matt.npz,time,matt
dataset\raw\time\sample_056_matt.npz,time,matt
dataset\raw\time\sample_053_matt.npz,time,matt
dataset\raw\time\sample_060_matt.npz,time,matt
dataset\raw\time\sample_058_matt.npz,time,matt
dataset\raw\time\sample_038_matt.npz,time,matt
dataset\raw\time\sample_036_matt.npz,time,matt
dataset\raw\time\sample_040_matt.npz,time,matt
dataset\raw\time\sample_039_matt.npz,time,matt
dataset\raw\time\sample_049_matt.npz,time,matt
dataset\raw\time\sample_018_mike.npz,time,mike
dataset\raw\time\sample_026_mike.npz,time,mike
dataset\raw\time\sample_012_mike.npz,time,mike
dataset\raw\time\sample_001_mike.npz,time,mike
dataset\raw\time\sample_009_mike.npz,time,mike
dataset\raw\time\sample_003_mike.npz,time,mike
dataset\raw\time\sample_010_mike.npz,time,mike
dataset\raw\time\sample_028_mike.npz,time,mike
dataset\raw\time\sample_016_mike.npz,time,mike
dataset\raw\time\sample_025_mike.npz,time,mike
dataset\raw\time\sample_011_mike.npz,time,mike
dataset\raw\time\sample_005_mike.npz,time,mike
dataset\raw\time\sample_024_mike.npz,time,mike
dataset\raw\time\sample_022_mike.npz,time,mike
dataset\raw\time\sample_029_mike.npz,time,mike
dataset\raw\time\sample_027_mike.npz,time,mike
dataset\raw\time\sample_002_mike.npz,time,mike
dataset\raw\time\sample_006_mike.npz,time,mike
dataset\raw\time\sample_015_mike.npz,time,mike
dataset\raw\time\sample_008_mike.npz,time,mike
dataset\raw\time\sample_072_wj.npz,time,wj
dataset\raw\time\sample_078_wj.npz,time,wj
dataset\raw\time\sample_089_wj.npz,time,wj
dataset\raw\time\sample_076_wj.npz,time,wj
dataset\raw\time\sample_064_wj.npz,time,wj
dataset\raw\time\sample_079_wj.npz,time,wj
dataset\raw\time\sample_071_wj.npz,time,wj
dataset\raw\time\sample_084_wj.npz,time,wj
dataset\raw\time\sample_063_wj.npz,time,wj
dataset\raw\time\sample_075_wj.npz,time,wj
dataset\raw\time\sample_067_wj.npz,time,wj
dataset\raw\time\sample_080_wj.npz,time,wj
dataset\raw\time\sample_066_wj.npz,time,wj
dataset\raw\time\sample_081_wj.npz,time,wj
dataset\raw\time\sample_077_wj.npz,time,wj
dataset\raw\time\sample_062_wj.npz,time,wj
dataset\raw\time\sample_070_wj.npz,time,wj
dataset\raw\time\sample_090_wj.npz,time,wj
dataset\raw\time\sample_087_wj.npz,time,wj
dataset\raw\time\sample_065_wj.npz,time,wj
dataset\raw\tomorrow\sample_054_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_040_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_052_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_037_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_042_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_036_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_032_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_041_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_058_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_050_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_060_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_047_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_039_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_043_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_045_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_034_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_051_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_056_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_053_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_046_matt.npz,tomorrow,matt
dataset\raw\tomorrow\sample_026_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_001_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_010_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_029_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_004_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_023_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_017_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_027_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_013_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_002_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_016_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_022_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_021_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_024_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_020_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_028_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_018_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_015_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_009_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_014_mike.npz,tomorrow,mike
dataset\raw\tomorrow\sample_087_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_063_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_071_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_081_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_089_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_083_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_086_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_085_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_066_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_090_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_082_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_065_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_077_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_078_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_070_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_067_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_069_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_073_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_064_wj.npz,tomorrow,wj
dataset\raw\tomorrow\sample_080_wj.npz,tomorrow,wj
dataset\raw\want\sample_032_matt.npz,want,matt
dataset\raw\want\sample_056_matt.npz,want,matt
dataset\raw\want\sample_047_matt.npz,want,matt
dataset\raw\want\sample_041_matt.npz,want,matt
dataset\raw\want\sample_059_matt.npz,want,matt
dataset\raw\want\sample_057_matt.npz,want,matt
dataset\raw\want\sample_042_matt.npz,want,matt
dataset\raw\want\sample_060_matt.npz,want,matt
dataset\raw\want\sample_045_matt.npz,want,matt
dataset\raw\want\sample_050_matt.npz,want,matt
dataset\raw\want\sample_038_matt.npz,want,matt
dataset\raw\want\sample_049_matt.npz,want,matt
dataset\raw\want\sample_046_matt.npz,want,matt
dataset\raw\want\sample_039_matt.npz,want,matt
dataset\raw\want\sample_053_matt.npz,want,matt
dataset\raw\want\sample_035_matt.npz,want,matt
dataset\raw\want\sample_054_matt.npz,want,matt
dataset\raw\want\sample_036_matt.npz,want,matt
dataset\raw\want\sample_058_matt.npz,want,matt
dataset\raw\want\sample_048_matt.npz,want,matt
dataset\raw\want\sample_016_mike.npz,want,mike
dataset\raw\want\sample_017_mike.npz,want,mike
dataset\raw\want\sample_025_mike.npz,want,mike
dataset\raw\want\sample_022_mike.npz,want,mike
dataset\raw\want\sample_020_mike.npz,want,mike
dataset\raw\want\sample_001_mike.npz,want,mike
dataset\raw\want\sample_028_mike.npz,want,mike
dataset\raw\want\sample_014_mike.npz,want,mike
dataset\raw\want\sample_008_mike.npz,want,mike
dataset\raw\want\sample_030_mike.npz,want,mike
dataset\raw\want\sample_019_mike.npz,want,mike
dataset\raw\want\sample_018_mike.npz,want,mike
dataset\raw\want\sample_010_mike.npz,want,mike
dataset\raw\want\sample_003_mike.npz,want,mike
dataset\raw\want\sample_007_mike.npz,want,mike
dataset\raw\want\sample_009_mike.npz,want,mike
dataset\raw\want\sample_029_mike.npz,want,mike
dataset\raw\want\sample_024_mike.npz,want,mike
dataset\raw\want\sample_006_mike.npz,want,mike
dataset\raw\want\sample_015_mike.npz,want,mike
dataset\raw\want\sample_079_wj.npz,want,wj
dataset\raw\want\sample_087_wj.npz,want,wj
dataset\raw\want\sample_089_wj.npz,want,wj
dataset\raw\want\sample_074_wj.npz,want,wj
dataset\raw\want\sample_071_wj.npz,want,wj
dataset\raw\want\sample_077_wj.npz,want,wj
dataset\raw\want\sample_075_wj.npz,want,wj
dataset\raw\want\sample_069_wj.npz,want,wj
dataset\raw\want\sample_076_wj.npz,want,wj
dataset\raw\want\sample_090_wj.npz,want,wj
dataset\raw\want\sample_068_wj.npz,want,wj
dataset\raw\want\sample_067_wj.npz,want,wj
dataset\raw\want\sample_085_wj.npz,want,wj
dataset\raw\want\sample_086_wj.npz,want,wj
dataset\raw\want\sample_088_wj.npz,want,wj
dataset\raw\want\sample_066_wj.npz,want,wj
dataset\raw\want\sample_070_wj.npz,want,wj
dataset\raw\want\sample_082_wj.npz,want,wj
dataset\raw\want\sample_083_wj.npz,want,wj
dataset\raw\want\sample_078_wj.npz,want,wj
dataset\raw\we\sample_045_matt.npz,we,matt
dataset\raw\we\sample_056_matt.npz,we,matt
dataset\raw\we\sample_052_matt.npz,we,matt
dataset\raw\we\sample_049_matt.npz,we,matt
dataset\raw\we\sample_032_matt.npz,we,matt
dataset\raw\we\sample_033_matt.npz,we,matt
dataset\raw\we\sample_031_matt.npz,we,matt
dataset\raw\we\sample_047_matt.npz,we,matt
dataset\raw\we\sample_048_matt.npz,we,matt
dataset\raw\we\sample_051_matt.npz,we,matt
dataset\raw\we\sample_039_matt.npz,we,matt
dataset\raw\we\sample_050_matt.npz,we,matt
dataset\raw\we\sample_058_matt.npz,we,matt
dataset\raw\we\sample_046_matt.npz,we,matt
dataset\raw\we\sample_044_matt.npz,we,matt
dataset\raw\we\sample_041_matt.npz,we,matt
dataset\raw\we\sample_053_matt.npz,we,matt
dataset\raw\we\sample_040_matt.npz,we,matt
dataset\raw\we\sample_054_matt.npz,we,matt
dataset\raw\we\sample_060_matt.npz,we,matt
dataset\raw\we\sample_001_mike.npz,we,mike
dataset\raw\we\sample_002_mike.npz,we,mike
dataset\raw\we\sample_005_mike.npz,we,mike
dataset\raw\we\sample_007_mike.npz,we,mike
dataset\raw\we\sample_013_mike.npz,we,mike
dataset\raw\we\sample_024_mike.npz,we,mike
dataset\raw\we\sample_029_mike.npz,we,mike
dataset\raw\we\sample_011_mike.npz,we,mike
dataset\raw\we\sample_018_mike.npz,we,mike
dataset\raw\we\sample_021_mike.npz,we,mike
dataset\raw\we\sample_015_mike.npz,we,mike
dataset\raw\we\sample_017_mike.npz,we,mike
dataset\raw\we\sample_022_mike.npz,we,mike
dataset\raw\we\sample_030_mike.npz,we,mike
dataset\raw\we\sample_019_mike.npz,we,mike
dataset\raw\we\sample_004_mike.npz,we,mike
dataset\raw\we\sample_016_mike.npz,we,mike
dataset\raw\we\sample_006_mike.npz,we,mike
dataset\raw\we\sample_028_mike.npz,we,mike
dataset\raw\we\sample_023_mike.npz,we,mike
dataset\raw\we\sample_088_wj.npz,we,wj
dataset\raw\we\sample_067_wj.npz,we,wj
dataset\raw\we\sample_087_wj.npz,we,wj
dataset\raw\we\sample_071_wj.npz,we,wj
dataset\raw\we\sample_080_wj.npz,we,wj
dataset\raw\we\sample_066_wj.npz,we,wj
dataset\raw\we\sample_064_wj.npz,we,wj
dataset\raw\we\sample_068_wj.npz,we,wj
dataset\raw\we\sample_081_wj.npz,we,wj
dataset\raw\we\sample_083_wj.npz,we,wj
dataset\raw\we\sample_073_wj.npz,we,wj
dataset\raw\we\sample_065_wj.npz,we,wj
dataset\raw\we\sample_086_wj.npz,we,wj
dataset\raw\we\sample_084_wj.npz,we,wj
dataset\raw\we\sample_072_wj.npz,we,wj
dataset\raw\we\sample_078_wj.npz,we,wj
dataset\raw\we\sample_082_wj.npz,we,wj
dataset\raw\we\sample_075_wj.npz,we,wj
dataset\raw\we\sample_063_wj.npz,we,wj
dataset\raw\we\sample_062_wj.npz,we,wj
dataset\raw\weather\sample_037_matt.npz,weather,matt
dataset\raw\weather\sample_042_matt.npz,weather,matt
dataset\raw\weather\sample_045_matt.npz,weather,matt
dataset\raw\weather\sample_048_matt.npz,weather,matt
dataset\raw\weather\sample_039_matt.npz,weather,matt
dataset\raw\weather\sample_034_matt.npz,weather,matt
dataset\raw\weather\sample_051_matt.npz,weather,matt
dataset\raw\weather\sample_049_matt.npz,weather,matt
dataset\raw\weather\sample_040_matt.npz,weather,matt
dataset\raw\weather\sample_046_matt.npz,weather,matt
dataset\raw\weather\sample_044_matt.npz,weather,matt
dataset\raw\weather\sample_038_matt.npz,weather,matt
dataset\raw\weather\sample_031_matt.npz,weather,matt
dataset\raw\weather\sample_053_matt.npz,weather,matt
dataset\raw\weather\sample_047_matt.npz,weather,matt
dataset\raw\weather\sample_058_matt.npz,weather,matt
dataset\raw\weather\sample_033_matt.npz,weather,matt
dataset\raw\weather\sample_054_matt.npz,weather,matt
dataset\raw\weather\sample_032_matt.npz,weather,matt
dataset\raw\weather\sample_060_matt.npz,weather,matt
dataset\raw\weather\sample_022_mike.npz,weather,mike
dataset\raw\weather\sample_020_mike.npz,weather,mike
dataset\raw\weather\sample_023_mike.npz,weather,mike
dataset\raw\weather\sample_007_mike.npz,weather,mike
dataset\raw\weather\sample_012_mike.npz,weather,mike
dataset\raw\weather\sample_025_mike.npz,weather,mike
dataset\raw\weather\sample_003_mike.npz,weather,mike
dataset\raw\weather\sample_026_mike.npz,weather,mike
dataset\raw\weather\sample_016_mike.npz,weather,mike
dataset\raw\weather\sample_030_mike.npz,weather,mike
dataset\raw\weather\sample_004_mike.npz,weather,mike
dataset\raw\weather\sample_010_mike.npz,weather,mike
dataset\raw\weather\sample_021_mike.npz,weather,mike
dataset\raw\weather\sample_001_mike.npz,weather,mike
dataset\raw\weather\sample_014_mike.npz,weather,mike
dataset\raw\weather\sample_029_mike.npz,weather,mike
dataset\raw\weather\sample_015_mike.npz,weather,mike
dataset\raw\weather\sample_018_mike.npz,weather,mike
dataset\raw\weather\sample_024_mike.npz,weather,mike
dataset\raw\weather\sample_008_mike.npz,weather,mike
dataset\raw\weather\sample_085_wj.npz,weather,wj
dataset\raw\weather\sample_089_wj.npz,weather,wj
dataset\raw\weather\sample_083_wj.npz,weather,wj
dataset\raw\weather\sample_086_wj.npz,weather,wj
dataset\raw\weather\sample_064_wj.npz,weather,wj
dataset\raw\weather\sample_073_wj.npz,weather,wj
dataset\raw\weather\sample_084_wj.npz,weather,wj
dataset\raw\weather\sample_065_wj.npz,weather,wj
dataset\raw\weather\sample_074_wj.npz,weather,wj
dataset\raw\weather\sample_077_wj.npz,weather,wj
dataset\raw\weather\sample_062_wj.npz,weather,wj
dataset\raw\weather\sample_069_wj.npz,weather,wj
dataset\raw\weather\sample_079_wj.npz,weather,wj
dataset\raw\weather\sample_068_wj.npz,weather,wj
dataset\raw\weather\sample_087_wj.npz,weather,wj
dataset\raw\weather\sample_078_wj.npz,weather,wj
dataset\raw\weather\sample_081_wj.npz,weather,wj
dataset\raw\weather\sample_090_wj.npz,weather,wj
dataset\raw\weather\sample_066_wj.npz,weather,wj
dataset\raw\weather\sample_071_wj.npz,weather,wj
dataset\raw\what\sample_038_matt.npz,what,matt
dataset\raw\what\sample_032_matt.npz,what,matt
dataset\raw\what\sample_056_matt.npz,what,matt
dataset\raw\what\sample_054_matt.npz,what,matt
dataset\raw\what\sample_045_matt.npz,what,matt
dataset\raw\what\sample_060_matt.npz,what,matt
dataset\raw\what\sample_055_matt.npz,what,matt
dataset\raw\what\sample_041_matt.npz,what,matt
dataset\raw\what\sample_042_matt.npz,what,matt
dataset\raw\what\sample_034_matt.npz,what,matt
dataset\raw\what\sample_036_matt.npz,what,matt
dataset\raw\what\sample_037_matt.npz,what,matt
dataset\raw\what\sample_046_matt.npz,what,matt
dataset\raw\what\sample_040_matt.npz,what,matt
dataset\raw\what\sample_049_matt.npz,what,matt
dataset\raw\what\sample_043_matt.npz,what,matt
dataset\raw\what\sample_048_matt.npz,what,matt
dataset\raw\what\sample_059_matt.npz,what,matt
dataset\raw\what\sample_033_matt.npz,what,matt
dataset\raw\what\sample_031_matt.npz,what,matt
dataset\raw\what\sample_009_mike.npz,what,mike
dataset\raw\what\sample_027_mike.npz,what,mike
dataset\raw\what\sample_013_mike.npz,what,mike
dataset\raw\what\sample_010_mike.npz,what,mike
dataset\raw\what\sample_003_mike.npz,what,mike
dataset\raw\what\sample_020_mike.npz,what,mike
dataset\raw\what\sample_006_mike.npz,what,mike
dataset\raw\what\sample_008_mike.npz,what,mike
dataset\raw\what\sample_001_mike.npz,what,mike
dataset\raw\what\sample_016_mike.npz,what,mike
dataset\raw\what\sample_017_mike.npz,what,mike
dataset\raw\what\sample_005_mike.npz,what,mike
dataset\raw\what\sample_002_mike.npz,what,mike
dataset\raw\what\sample_029_mike.npz,what,mike
dataset\raw\what\sample_022_mike.npz,what,mike
dataset\raw\what\sample_007_mike.npz,what,mike
dataset\raw\what\sample_025_mike.npz,what,mike
dataset\raw\what\sample_012_mike.npz,what,mike
dataset\raw\what\sample_018_mike.npz,what,mike
dataset\raw\what\sample_028_mike.npz,what,mike
dataset\raw\what\sample_069_wj.npz,what,wj
dataset\raw\what\sample_065_wj.npz,what,wj
dataset\raw\what\sample_080_wj.npz,what,wj
dataset\raw\what\sample_084_wj.npz,what,wj
dataset\raw\what\sample_061_wj.npz,what,wj
dataset\raw\what\sample_077_wj.npz,what,wj
dataset\raw\what\sample_063_wj.npz,what,wj
dataset\raw\what\sample_074_wj.npz,what,wj
dataset\raw\what\sample_081_wj.npz,what,wj
dataset\raw\what\sample_062_wj.npz,what,wj
dataset\raw\what\sample_070_wj.npz,what,wj
dataset\raw\what\sample_072_wj.npz,what,wj
dataset\raw\what\sample_075_wj.npz,what,wj
dataset\raw\what\sample_082_wj.npz,what,wj
dataset\raw\what\sample_090_wj.npz,what,wj
dataset\raw\what\sample_079_wj.npz,what,wj
dataset\raw\what\sample_068_wj.npz,what,wj
dataset\raw\what\sample_083_wj.npz,what,wj
dataset\raw\what\sample_085_wj.npz,what,wj
dataset\raw\what\sample_087_wj.npz,what,wj
dataset\raw\when\sample_060_matt.npz,when,matt
dataset\raw\when\sample_043_matt.npz,when,matt
dataset\raw\when\sample_042_matt.npz,when,matt
dataset\raw\when\sample_055_matt.npz,when,matt
dataset\raw\when\sample_046_matt.npz,when,matt
dataset\raw\when\sample_052_matt.npz,when,matt
dataset\raw\when\sample_054_matt.npz,when,matt
dataset\raw\when\sample_034_matt.npz,when,matt
dataset\raw\when\sample_049_matt.npz,when,matt
dataset\raw\when\sample_051_matt.npz,when,matt
dataset\raw\when\sample_040_matt.npz,when,matt
dataset\raw\when\sample_036_matt.npz,when,matt
dataset\raw\when\sample_039_matt.npz,when,matt
dataset\raw\when\sample_048_matt.npz,when,matt
dataset\raw\when\sample_044_matt.npz,when,matt
dataset\raw\when\sample_057_matt.npz,when,matt
dataset\raw\when\sample_038_matt.npz,when,matt
dataset\raw\when\sample_053_matt.npz,when,matt
dataset\raw\when\sample_056_matt.npz,when,matt
dataset\raw\when\sample_032_matt.npz,when,matt
dataset\raw\when\sample_002_mike.npz,when,mike
dataset\raw\when\sample_004_mike.npz,when,mike
dataset\raw\when\sample_025_mike.npz,when,mike
dataset\raw\when\sample_014_mike.npz,when,mike
dataset\raw\when\sample_022_mike.npz,when,mike
dataset\raw\when\sample_028_mike.npz,when,mike
dataset\raw\when\sample_017_mike.npz,when,mike
dataset\raw\when\sample_029_mike.npz,when,mike
dataset\raw\when\sample_013_mike.npz,when,mike
dataset\raw\when\sample_012_mike.npz,when,mike
dataset\raw\when\sample_021_mike.npz,when,mike
dataset\raw\when\sample_007_mike.npz,when,mike
dataset\raw\when\sample_006_mike.npz,when,mike
dataset\raw\when\sample_001_mike.npz,when,mike
dataset\raw\when\sample_020_mike.npz,when,mike
dataset\raw\when\sample_027_mike.npz,when,mike
dataset\raw\when\sample_016_mike.npz,when,mike
dataset\raw\when\sample_011_mike.npz,when,mike
dataset\raw\when\sample_003_mike.npz,when,mike
dataset\raw\when\sample_015_mike.npz,when,mike
dataset\raw\when\sample_066_wj.npz,when,wj
dataset\raw\when\sample_069_wj.npz,when,wj
dataset\raw\when\sample_090_wj.npz,when,wj
dataset\raw\when\sample_076_wj.npz,when,wj
dataset\raw\when\sample_074_wj.npz,when,wj
dataset\raw\when\sample_070_wj.npz,when,wj
dataset\raw\when\sample_086_wj.npz,when,wj
dataset\raw\when\sample_089_wj.npz,when,wj
dataset\raw\when\sample_077_wj.npz,when,wj
dataset\raw\when\sample_067_wj.npz,when,wj
dataset\raw\when\sample_072_wj.npz,when,wj
dataset\raw\when\sample_081_wj.npz,when,wj
dataset\raw\when\sample_079_wj.npz,when,wj
dataset\raw\when\sample_075_wj.npz,when,wj
dataset\raw\when\sample_068_wj.npz,when,wj
dataset\raw\when\sample_073_wj.npz,when,wj
dataset\raw\when\sample_063_wj.npz,when,wj
dataset\raw\when\sample_071_wj.npz,when,wj
dataset\raw\when\sample_080_wj.npz,when,wj
dataset\raw\when\sample_083_wj.npz,when,wj
dataset\raw\where\sample_058_matt.npz,where,matt
dataset\raw\where\sample_052_matt.npz,where,matt
dataset\raw\where\sample_039_matt.npz,where,matt
dataset\raw\where\sample_032_matt.npz,where,matt
dataset\raw\where\sample_043_matt.npz,where,matt
dataset\raw\where\sample_056_matt.npz,where,matt
dataset\raw\where\sample_047_matt.npz,where,matt
dataset\raw\where\sample_060_matt.npz,where,matt
dataset\raw\where\sample_041_matt.npz,where,matt
dataset\raw\where\sample_040_matt.npz,where,matt
dataset\raw\where\sample_045_matt.npz,where,matt
dataset\raw\where\sample_053_matt.npz,where,matt
dataset\raw\where\sample_031_matt.npz,where,matt
dataset\raw\where\sample_059_matt.npz,where,matt
dataset\raw\where\sample_033_matt.npz,where,matt
dataset\raw\where\sample_042_matt.npz,where,matt
dataset\raw\where\sample_035_matt.npz,where,matt
dataset\raw\where\sample_037_matt.npz,where,matt
dataset\raw\where\sample_036_matt.npz,where,matt
dataset\raw\where\sample_057_matt.npz,where,matt
dataset\raw\where\sample_004_mike.npz,where,mike
dataset\raw\where\sample_008_mike.npz,where,mike
dataset\raw\where\sample_001_mike.npz,where,mike
dataset\raw\where\sample_019_mike.npz,where,mike
dataset\raw\where\sample_027_mike.npz,where,mike
dataset\raw\where\sample_023_mike.npz,where,mike
dataset\raw\where\sample_026_mike.npz,where,mike
dataset\raw\where\sample_021_mike.npz,where,mike
dataset\raw\where\sample_006_mike.npz,where,mike
dataset\raw\where\sample_030_mike.npz,where,mike
dataset\raw\where\sample_022_mike.npz,where,mike
dataset\raw\where\sample_005_mike.npz,where,mike
dataset\raw\where\sample_020_mike.npz,where,mike
dataset\raw\where\sample_012_mike.npz,where,mike
dataset\raw\where\sample_029_mike.npz,where,mike
dataset\raw\where\sample_028_mike.npz,where,mike
dataset\raw\where\sample_017_mike.npz,where,mike
dataset\raw\where\sample_011_mike.npz,where,mike
dataset\raw\where\sample_003_mike.npz,where,mike
dataset\raw\where\sample_014_mike.npz,where,mike
dataset\raw\where\sample_081_wj.npz,where,wj
dataset\raw\where\sample_087_wj.npz,where,wj
dataset\raw\where\sample_074_wj.npz,where,wj
dataset\raw\where\sample_061_wj.npz,where,wj
dataset\raw\where\sample_083_wj.npz,where,wj
dataset\raw\where\sample_066_wj.npz,where,wj
dataset\raw\where\sample_065_wj.npz,where,wj
dataset\raw\where\sample_071_wj.npz,where,wj
dataset\raw\where\sample_062_wj.npz,where,wj
dataset\raw\where\sample_084_wj.npz,where,wj
dataset\raw\where\sample_063_wj.npz,where,wj
dataset\raw\where\sample_073_wj.npz,where,wj
dataset\raw\where\sample_079_wj.npz,where,wj
dataset\raw\where\sample_080_wj.npz,where,wj
dataset\raw\where\sample_078_wj.npz,where,wj
dataset\raw\where\sample_064_wj.npz,where,wj
dataset\raw\where\sample_068_wj.npz,where,wj
dataset\raw\where\sample_077_wj.npz,where,wj
dataset\raw\where\sample_075_wj.npz,where,wj
dataset\raw\where\sample_067_wj.npz,where,wj
dataset\raw\who\sample_045_matt.npz,who,matt
dataset\raw\who\sample_048_matt.npz,who,matt
dataset\raw\who\sample_041_matt.npz,who,matt
dataset\raw\who\sample_033_matt.npz,who,matt
dataset\raw\who\sample_038_matt.npz,who,matt
dataset\raw\who\sample_052_matt.npz,who,matt
dataset\raw\who\sample_046_matt.npz,who,matt
dataset\raw\who\sample_057_matt.npz,who,matt
dataset\raw\who\sample_058_matt.npz,who,matt
dataset\raw\who\sample_031_matt.npz,who,matt
dataset\raw\who\sample_056_matt.npz,who,matt
dataset\raw\who\sample_034_matt.npz,who,matt
dataset\raw\who\sample_050_matt.npz,who,matt
dataset\raw\who\sample_049_matt.npz,who,matt
dataset\raw\who\sample_055_matt.npz,who,matt
dataset\raw\who\sample_059_matt.npz,who,matt
dataset\raw\who\sample_032_matt.npz,who,matt
dataset\raw\who\sample_060_matt.npz,who,matt
dataset\raw\who\sample_042_matt.npz,who,matt
dataset\raw\who\sample_040_matt.npz,who,matt
dataset\raw\who\sample_015_mike.npz,who,mike
dataset\raw\who\sample_029_mike.npz,who,mike
dataset\raw\who\sample_018_mike.npz,who,mike
dataset\raw\who\sample_007_mike.npz,who,mike
dataset\raw\who\sample_003_mike.npz,who,mike
dataset\raw\who\sample_017_mike.npz,who,mike
dataset\raw\who\sample_010_mike.npz,who,mike
dataset\raw\who\sample_020_mike.npz,who,mike
dataset\raw\who\sample_005_mike.npz,who,mike
dataset\raw\who\sample_021_mike.npz,who,mike
